id,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,priceClass
9679,1054,578,13,28,1,79,2,153,High
9680,884,510,12,30,2,90,2,136,High
9681,952,595,7,22,2,90,2,153,High
9682,1156,782,5,11,2,120,3,119,High
9683,1071,646,1,24,1,73,3,136,High
9684,918,544,20,52,1,59,2,153,High
9685,918,544,12,41,1,72,2,153,High
9686,1139,782,25,42,1,75,3,119,High
9687,1445,1445,2,53,1,2050,3,0,High
9688,1275,697,29,32,1,53,3,136,High
9689,1904,1904,22,35,1,35,3,1904,High
9690,1734,1071,4,10,1,47,4,170,High
9691,1394,918,1,5,2,90,3,153,High
9692,1564,918,20,37,1,52,4,170,High
9693,1394,918,20,26,2,110,4,153,High
9694,901,561,4,12,2,116,2,153,High
9695,765,493,2,3,2,92,2,85,High
9696,1904,1904,1,21,4,33,3,204,High
9697,1139,680,7,57,1,71,3,136,High
9698,1326,17,43,47,1,36,2,17,High
9699,850,476,21,47,1,66,2,187,High
9700,969,629,10,22,1,77,3,102,High
9701,901,646,2,3,1,82,3,102,High
9702,1054,765,21,40,1,78,3,102,High
9703,1309,765,15,32,1,73,3,170,High
9704,1122,765,24,39,1,79,3,119,High
9705,901,680,8,23,2,94,3,85,High
9706,1462,1462,3,7,1,34,2,17,High
9707,2023,1105,22,53,4,45,3,306,High
9708,1547,1071,5,27,2,94,4,119,High
9709,1819,1105,25,33,1,51,4,187,High
9710,748,459,36,40,2,86,2,85,High
9711,1122,748,18,32,5,84,3,153,High
9712,1343,765,18,35,1,36,3,204,High
9713,1020,561,1,14,1,48,2,204,High
9714,782,493,27,37,1,76,2,102,High
9715,1156,17,19,50,1,36,2,17,High
9716,918,544,12,17,1,51,2,153,High
9717,1938,1258,14,23,1,51,5,153,High
9718,986,578,32,51,1,54,2,153,High
9719,833,510,35,38,5,77,2,102,High
9720,1071,646,12,33,1,76,3,136,High
9721,1258,748,28,50,1,90,3,170,High
9722,595,306,30,52,2,100,1,102,High
9723,765,510,28,39,1,78,2,102,High
9724,1309,782,16,16,1,75,3,170,High
9725,1207,748,21,37,2,67,3,153,High
9726,884,510,13,34,1,65,2,136,High
9727,1258,833,24,50,2,92,3,136,High
9728,1649,884,27,30,1,42,3,204,High
9729,646,323,3,24,1,47,1,119,High
9730,1241,816,9,9,2,78,3,153,High
9731,935,578,12,21,2,93,2,102,High
9732,646,289,30,38,1,62,1,136,High
9733,918,544,21,57,5,92,2,136,High
9734,1683,935,7,7,1,50,3,187,High
9735,1088,578,10,48,1,45,2,187,High
9736,1462,952,21,51,1,92,3,153,High
9737,1037,595,41,54,1,54,2,170,High
9738,918,918,14,22,1,36,1,17,High
9739,1343,1343,1,1,1,35,3,17,High
9740,646,391,2,16,5,79,2,102,High
9741,1326,1309,1,38,4,2050,3,0,High
9742,1309,782,5,5,1,61,3,153,High
9743,901,646,34,37,1,83,3,102,High
9744,1326,1326,7,22,1,2050,3,0,High
9745,1071,663,35,38,1,73,3,136,High
9746,1105,731,13,21,1,76,3,119,High
9747,612,425,8,21,5,92,2,68,High
9748,1071,731,34,48,5,78,3,153,High
9749,1241,748,5,11,1,74,3,170,High
9750,952,629,2,4,1,86,3,102,High
9751,1122,765,4,32,2,89,3,102,High
9752,1275,697,21,54,1,59,3,136,High
9753,1190,799,41,55,2,96,3,136,High
9754,782,510,2,14,1,88,2,85,High
9755,748,476,10,20,1,80,2,102,High
9756,1071,748,8,40,1,81,3,119,High
9757,1224,765,29,47,1,51,3,153,High
9758,901,476,12,16,5,71,2,187,High
9759,1700,1700,20,29,1,36,1,17,High
9760,986,510,1,30,1,44,2,221,High
9761,1309,782,25,37,1,60,3,170,High
9762,1003,731,46,46,1,74,3,136,High
9763,1105,748,5,46,1,66,3,119,High
9764,901,476,12,57,1,62,2,187,High
9765,1581,1020,12,13,2,100,3,153,High
9766,1326,731,1,14,1,43,3,204,High
9767,629,306,12,33,1,73,1,153,High
9768,1394,850,1,18,1,47,3,170,High
9769,714,714,40,46,1,2049,1,17,High
9770,1054,595,1,1,2,93,2,102,High
9771,918,544,43,57,1,46,2,153,High
9772,918,510,1,4,1,71,2,170,High
9773,2125,1258,5,50,4,39,3,289,High
9774,1309,782,41,47,1,58,3,170,High
9775,1037,1003,2,4,1,65,2,170,High
9776,918,544,12,13,1,68,2,153,High
9777,867,595,2,44,1,51,2,136,High
9778,1020,561,6,9,1,53,2,170,High
9779,901,544,12,50,1,55,2,153,High
9780,1326,646,32,36,1,64,2,170,High
9781,731,476,26,48,2,89,2,85,High
9782,1360,748,12,14,1,57,3,153,High
9783,612,340,40,54,5,82,1,153,High
9784,1241,765,29,37,1,69,3,170,High
9785,1275,748,23,37,1,51,3,170,High
9786,867,425,14,33,2,95,2,119,High
9787,2006,1139,11,32,4,50,3,238,High
9788,1394,850,11,49,1,47,3,170,High
9789,3434,1462,22,52,2,44,4,221,High
9790,901,374,40,55,6,37,1,204,High
9791,1343,17,14,29,1,34,3,17,High
9792,1003,578,27,28,1,40,2,170,High
9793,1377,714,41,48,1,44,3,204,High
9794,1037,816,19,29,2,96,3,0,High
9795,918,544,6,51,1,46,2,153,High
9796,1309,782,7,27,1,61,3,170,High
9797,1275,867,13,36,2,91,3,119,High
9798,646,340,2,28,1,49,1,170,High
9799,1190,850,20,23,2,92,3,119,High
9800,935,544,37,52,1,59,2,136,High
9801,1377,1377,1,1,6,38,2,17,High
9802,1088,680,14,17,1,74,3,136,High
9803,969,578,11,56,1,64,2,170,High
9804,1292,646,37,42,4,40,2,238,High
9805,765,510,9,12,1,89,2,17,High
9806,935,561,18,21,2,92,2,119,High
9807,1071,561,39,44,1,79,2,153,High
9808,1394,816,22,31,1,35,3,17,High
9809,1275,765,3,4,1,58,3,170,High
9810,1275,731,30,38,1,66,3,153,High
9811,1258,765,37,38,1,53,3,153,High
9812,680,306,19,19,2,76,1,153,High
9813,1734,918,8,11,2,53,3,255,High
9814,765,510,31,55,1,78,2,102,High
9815,1173,697,33,47,2,80,3,136,High
9816,867,510,6,10,1,62,2,136,High
9817,1309,867,6,40,2,87,3,119,High
9818,1734,1734,19,55,1,35,3,17,High
9819,1513,1003,11,49,2,95,3,170,High
9820,867,578,8,8,1,80,3,102,High
9821,1071,527,13,19,1,65,2,170,High
9822,918,544,3,5,1,60,2,153,High
9823,2023,1938,9,12,6,33,3,238,High
9824,1411,748,21,21,1,46,3,170,High
9825,1428,765,9,11,1,43,3,170,High
9826,1666,1224,6,45,2,93,4,136,High
9827,1071,595,9,13,6,44,2,221,High
9828,1241,646,36,57,1,36,2,17,High
9829,2176,1224,14,27,2,45,4,272,High
9830,816,459,6,35,2,98,2,119,High
9831,1496,1003,5,22,4,43,3,170,High
9832,952,493,9,16,1,76,2,153,High
9833,918,510,24,40,2,76,2,136,High
9834,1139,731,3,43,1,73,3,153,High
9835,884,510,9,9,1,50,2,153,High
9836,697,459,9,18,2,90,2,85,High
9837,1275,782,45,46,1,54,3,170,High
9838,748,748,1,33,6,33,1,17,High
9839,3111,1054,3,35,2,45,4,663,High
9840,1003,731,20,26,1,76,2,102,High
9841,918,544,13,15,1,41,2,153,High
9842,901,544,22,47,1,54,2,153,High
9843,748,459,20,30,1,72,2,102,High
9844,1496,799,2,3,4,38,3,187,High
9845,935,544,6,32,6,44,2,119,High
9846,1003,748,7,10,1,84,3,85,High
9847,1258,731,24,30,1,67,3,170,High
9848,612,374,17,24,5,85,2,119,High
9849,1275,765,10,11,1,69,3,170,High
9850,884,459,4,16,5,67,2,170,High
9851,884,510,13,42,1,49,2,153,High
9852,2958,2363,4,7,5,50,1,238,High
9853,1530,646,14,48,6,45,2,289,High
9854,1360,935,2,21,2,90,3,170,High
9855,1003,561,3,29,1,56,2,170,High
9856,918,544,34,43,1,63,2,153,High
9857,816,527,6,49,5,84,2,153,High
9858,1258,748,17,23,1,41,3,170,High
9859,952,663,1,10,2,79,3,85,High
9860,1224,459,27,31,1,52,3,153,High
9861,1972,1972,3,54,6,34,3,17,High
9862,1360,680,9,42,4,38,2,221,High
9863,1139,782,6,7,5,69,3,119,High
9864,1275,1241,19,47,1,48,3,170,High
9865,918,493,8,13,2,71,2,119,High
9866,663,374,18,35,5,79,2,102,High
9867,1462,850,40,47,1,48,3,170,High
9868,986,629,11,11,2,90,2,153,High
9869,1496,765,19,28,1,46,3,204,High
9870,901,544,5,26,1,51,2,153,High
9871,2023,2023,49,53,1,2050,3,0,High
9872,935,578,2,9,2,92,2,136,High
9873,1768,1020,1,2,4,39,3,187,High
9874,799,510,8,14,1,72,2,102,High
9875,1581,1479,1,5,5,36,3,17,High
9876,1003,493,2,2,2,122,2,153,High
9877,2329,1190,19,46,4,38,3,272,High
9878,731,493,33,35,2,81,2,85,High
9879,1258,765,1,1,1,51,3,153,High
9880,1292,799,7,7,1,44,3,170,High
9881,969,493,16,36,1,48,2,153,High
9882,901,510,29,54,1,74,2,136,High
9883,1224,731,6,24,1,58,3,170,High
9884,867,510,30,46,1,60,2,136,High
9885,1003,714,24,54,1,80,3,102,High
9886,2278,1173,42,55,1,41,4,238,High
9887,918,612,3,14,2,90,3,85,High
9888,986,578,23,27,1,69,2,170,High
9889,867,510,7,12,1,66,2,136,High
9890,1224,697,18,43,4,43,3,136,High
9891,1003,714,11,39,1,75,3,102,High
9892,1003,646,26,29,1,80,3,85,High
9893,986,544,1,3,1,42,2,204,High
9894,867,493,17,46,1,63,2,136,High
9895,850,561,35,50,1,75,3,85,High
9896,986,680,7,8,1,91,3,85,High
9897,816,544,2,17,1,85,3,85,High
9898,986,731,31,48,5,88,3,85,High
9899,1972,1972,4,16,4,36,3,0,High
9900,1020,578,12,33,1,67,2,170,High
9901,1394,935,20,47,2,91,3,153,High
9902,1309,816,2,35,2,92,3,136,High
9903,2431,1326,51,52,4,40,4,272,High
9904,1258,765,50,53,1,54,3,170,High
9905,952,680,32,46,2,83,3,85,High
9906,1224,731,18,41,1,60,3,170,High
9907,765,493,3,6,1,84,2,85,High
9908,1326,833,27,39,2,122,3,153,High
9909,1003,986,4,7,1,83,3,102,High
9910,1292,1292,12,14,1,2050,3,0,High
9911,1003,561,2,4,2,111,2,119,High
9912,799,340,11,47,5,82,2,187,High
9913,1309,765,30,41,1,69,3,170,High
9914,918,527,18,39,1,69,2,136,High
9915,2057,1054,2,5,4,43,3,323,High
9916,884,510,19,27,1,68,2,136,High
9917,969,527,3,24,2,116,2,85,High
9918,850,510,36,55,4,65,2,136,High
9919,918,544,1,11,1,48,2,153,High
9920,1020,561,12,24,1,66,2,170,High
9921,901,527,8,51,1,68,2,170,High
9922,1360,918,38,41,2,97,3,136,High
9923,799,510,14,53,1,78,2,102,High
9924,918,595,17,28,2,93,2,136,High
9925,884,493,6,42,1,66,2,136,High
9926,1105,782,12,20,5,73,3,119,High
9927,1054,459,6,7,2,95,2,136,High
9928,1717,1717,34,49,1,36,3,17,High
9929,1173,1173,3,9,1,36,2,17,High
9930,646,340,7,10,1,40,1,170,High
9931,1751,1088,23,50,1,47,4,170,High
9932,782,748,7,56,4,44,1,17,High
9933,1241,748,34,34,1,52,3,170,High
9934,1020,663,2,29,1,81,3,136,High
9935,1020,731,4,15,1,81,3,85,High
9936,1071,646,17,43,1,61,3,136,High
9937,1445,867,8,10,2,95,3,119,High
9938,918,510,13,46,1,70,2,136,High
9939,935,527,11,44,1,72,2,170,High
9940,1870,1870,54,56,1,36,4,0,High
9941,612,323,13,34,2,92,1,136,High
9942,986,731,15,16,1,84,3,85,High
9943,901,510,3,5,1,71,2,136,High
9944,1071,782,32,42,1,74,4,102,High
9945,1309,765,43,50,1,51,3,170,High
9946,1292,765,23,41,1,65,3,170,High
9947,1343,867,16,23,1,70,4,136,High
9948,1360,799,7,42,1,53,3,136,High
9949,1377,850,2,2,2,95,3,153,High
9950,646,204,18,21,2,86,2,85,High
9951,765,748,48,49,2,89,2,85,High
9952,1275,782,1,11,1,67,3,170,High
9953,1258,680,25,49,1,49,3,0,High
9954,1003,561,34,34,1,60,2,170,High
9955,918,544,5,33,1,65,2,153,High
9956,629,357,21,26,5,59,2,119,High
9957,952,646,11,26,1,79,3,85,High
9958,1088,663,4,7,1,66,3,136,High
9959,986,731,28,49,1,80,3,102,High
9960,918,510,28,51,1,70,2,136,High
9961,901,595,10,54,2,89,3,85,High
9962,1241,714,2,9,1,49,2,204,High
9963,1768,1768,13,37,5,34,3,0,High
9964,1190,833,1,37,1,80,4,119,High
9965,1309,765,42,45,1,65,3,170,High
9966,918,544,9,9,1,47,2,153,High
9967,986,714,9,16,2,76,3,85,High
9968,1326,799,2,8,1,50,3,170,High
9969,935,493,20,23,1,46,2,136,High
9970,595,323,28,31,2,76,1,136,High
9971,782,748,12,50,1,44,1,187,High
9972,986,544,9,32,1,50,2,170,High
9973,952,578,2,5,2,94,2,136,High
9974,1666,1071,43,43,1,68,4,170,High
9975,884,527,23,23,1,73,2,136,High
9976,884,578,6,21,1,73,3,102,High
9977,765,476,7,34,5,83,2,85,High
9978,1870,935,9,45,1,43,3,289,High
9979,1156,782,10,50,1,71,3,119,High
9980,1360,765,41,48,1,49,3,204,High
9981,969,969,39,55,1,35,2,17,High
9982,2040,1054,2,22,4,39,3,306,High
9983,1955,1224,10,21,1,60,4,204,High
9984,1224,731,1,24,5,59,3,136,High
9985,595,323,14,18,5,81,2,153,High
9986,918,578,19,45,2,92,2,153,High
9987,1394,17,39,44,4,36,2,17,High
9988,918,544,29,29,1,73,2,153,High
9989,1071,561,1,6,1,45,2,204,High
9990,1343,1292,17,28,4,35,3,17,High
9991,1972,1326,9,18,2,42,4,238,High
9992,1360,748,5,5,1,55,3,153,High
9993,1598,867,12,55,1,46,3,187,High
9994,850,493,7,46,1,80,2,153,High
9995,986,629,29,34,1,74,3,119,High
9996,1581,935,33,55,6,48,3,221,High
9997,1088,561,1,1,1,45,2,221,High
9998,1326,680,17,25,1,35,2,272,High
9999,680,323,16,42,2,61,1,153,High
10000,969,544,10,24,5,88,2,153,High
10001,1071,748,13,28,1,83,3,85,High
10002,1360,1360,14,19,4,35,3,17,High
10003,1326,952,19,26,1,34,3,204,High
10004,1003,748,5,35,1,83,3,102,High
10005,986,561,8,22,1,51,2,170,High
10006,1139,765,10,24,1,77,3,119,High
10007,1003,578,18,50,1,55,2,170,High
10008,1360,1360,15,21,1,35,3,170,High
10009,1088,799,9,34,1,82,4,102,High
10010,901,510,24,28,2,81,2,136,High
10011,1700,1275,1,1,2,93,4,153,High
10012,1003,748,5,44,5,87,3,85,High
10013,816,527,14,19,5,80,2,136,High
10014,1717,1173,14,44,2,110,4,187,High
10015,578,340,19,32,5,83,1,153,High
10016,884,867,26,33,1,69,2,136,High
10017,901,476,10,48,1,73,2,170,High
10018,1088,748,4,15,1,78,3,153,High
10019,1394,816,27,33,1,63,3,136,High
10020,1428,0,7,7,1,2050,3,17,High
10021,1037,612,12,13,1,77,2,102,High
10022,1275,748,1,16,1,58,3,170,High
10023,1275,1275,1,29,4,37,3,170,High
10024,1343,748,12,37,1,44,3,204,High
10025,1241,595,23,30,1,38,2,187,High
10026,1224,731,40,41,1,66,3,153,High
10027,867,510,5,8,1,62,2,136,High
10028,1326,1309,4,33,1,34,3,17,High
10029,1139,714,30,39,5,79,3,153,High
10030,935,493,10,15,6,49,2,153,High
10031,1020,561,27,33,1,42,2,204,High
10032,1581,1581,24,41,1,35,3,17,High
10033,3094,1666,43,47,1,55,5,255,High
10034,918,544,19,38,1,73,2,153,High
10035,612,612,8,41,1,36,1,17,High
10036,1190,714,10,44,2,67,3,119,High
10037,1173,782,7,18,5,61,3,119,High
10038,697,306,33,37,4,43,1,153,High
10039,952,935,1,3,1,34,2,17,High
10040,1105,578,12,40,1,46,2,170,High
10041,1326,1309,3,8,1,36,3,17,High
10042,1360,1360,5,11,4,35,2,170,High
10043,1071,680,35,54,1,56,3,119,High
10044,1326,884,2,10,2,92,3,136,High
10045,901,510,25,55,1,76,2,136,High
10046,1309,799,22,52,1,69,3,170,High
10047,1309,850,9,9,2,90,3,136,High
10048,1122,680,30,53,1,72,3,136,High
10049,1326,799,1,9,1,54,3,136,High
10050,1003,578,4,33,1,60,2,170,High
10051,1309,748,22,41,1,49,3,170,High
10052,952,935,10,41,1,34,2,17,High
10053,1428,731,31,40,1,63,3,153,High
10054,697,697,1,2,1,36,1,17,High
10055,1224,731,14,18,1,56,3,153,High
10056,782,476,7,11,1,79,2,102,High
10057,952,510,13,24,1,54,2,187,High
10058,1190,1173,27,43,2,89,3,119,High
10059,1241,748,34,54,1,66,3,170,High
10060,1394,1394,30,30,1,36,3,17,High
10061,918,459,8,8,5,71,2,204,High
10062,1360,680,25,26,6,41,3,153,High
10063,1054,748,23,53,1,75,3,102,High
10064,935,612,27,46,2,89,3,85,High
10065,1207,714,45,49,6,43,3,136,High
10066,935,544,23,24,1,2049,2,136,High
10067,901,544,34,34,1,64,2,153,High
10068,1445,1445,36,42,1,2050,3,0,High
10069,969,731,5,24,2,84,3,85,High
10070,1564,918,44,45,2,74,4,153,High
10071,1309,646,19,32,4,48,2,221,High
10072,850,510,6,56,1,53,2,136,High
10073,1360,765,6,8,1,44,3,204,High
10074,2703,1955,3,6,2,146,8,238,High
10075,1343,714,41,42,5,41,3,170,High
10076,765,476,1,15,1,77,2,102,High
10077,986,731,7,11,2,82,3,85,High
10078,1581,901,1,47,1,36,3,17,High
10079,1088,629,12,49,6,37,2,170,High
10080,1241,714,13,22,6,58,3,170,High
10081,986,493,51,53,1,69,2,136,High
10082,901,680,11,15,6,36,1,170,High
10083,1428,816,15,35,1,48,3,170,High
10084,629,323,23,26,1,50,1,119,High
10085,918,544,21,25,1,43,2,153,High
10086,1479,1479,21,42,1,36,3,17,High
10087,1734,1071,7,41,1,47,4,170,High
10088,901,527,1,36,1,65,2,153,High
10089,765,476,15,16,5,83,2,102,High
10090,2057,1054,6,52,4,45,3,323,High
10091,748,714,12,19,1,33,1,17,High
10092,1088,782,2,10,1,75,4,102,High
10093,918,544,3,5,1,71,2,153,High
10094,1479,918,5,18,1,52,4,187,High
10095,1700,1139,27,44,2,86,4,136,High
10096,918,544,4,11,4,51,2,153,High
10097,1241,595,30,31,4,48,2,187,High
10098,1241,731,3,17,2,67,3,136,High
10099,918,544,16,22,1,48,2,153,High
10100,918,510,4,35,1,67,2,136,High
10101,986,561,10,22,1,50,2,170,High
10102,1428,884,5,52,1,49,3,170,High
10103,867,510,7,38,1,48,2,153,High
10104,935,578,40,41,2,90,2,119,High
10105,935,357,2,5,4,45,1,204,High
10106,1462,1462,1,5,4,36,3,17,High
10107,1870,1870,13,44,1,36,3,17,High
10108,918,663,6,38,1,82,3,102,High
10109,1241,714,38,44,2,133,3,153,High
10110,765,510,22,24,1,76,2,102,High
10111,901,544,26,52,1,49,2,153,High
10112,1258,850,13,20,1,60,3,153,High
10113,1020,629,12,33,1,79,3,102,High
10114,901,544,7,14,1,58,2,153,High
10115,952,697,2,15,2,79,3,85,High
10116,782,782,4,22,2,35,1,17,High
10117,1054,680,28,57,1,85,3,102,High
10118,1258,697,19,25,1,66,3,136,High
10119,952,935,27,47,1,34,2,17,High
10120,867,510,35,45,1,58,2,136,High
10121,1598,1598,15,27,1,36,3,17,High
10122,1343,884,32,41,1,69,4,136,High
10123,1819,1377,1,33,2,111,5,119,High
10124,1020,714,6,22,5,84,3,102,High
10125,1173,612,27,40,1,36,2,0,High
10126,714,357,9,16,4,41,1,119,High
10127,1224,714,19,53,1,62,3,153,High
10128,1343,765,4,4,1,48,3,204,High
10129,646,306,1,18,1,76,1,170,High
10130,1785,884,46,48,4,41,3,272,High
10131,1258,731,14,14,1,49,3,204,High
10132,765,476,1,1,5,76,2,85,High
10133,765,544,15,20,5,88,2,85,High
10134,1275,731,8,48,1,64,3,1224,High
10135,1139,782,3,33,1,90,3,136,High
10136,1156,1088,6,13,5,75,3,153,High
10137,1020,578,6,15,1,65,2,170,High
10138,969,527,17,17,2,73,2,119,High
10139,1156,697,14,22,1,63,3,136,High
10140,969,561,2,17,1,58,2,170,High
10141,1241,867,9,22,2,91,3,136,High
10142,1071,646,9,19,5,57,3,136,High
10143,1972,1972,4,51,1,35,3,17,High
10144,782,459,40,55,1,77,2,102,High
10145,918,612,3,8,2,87,3,85,High
10146,1326,663,20,48,1,53,3,170,High
10147,1224,816,16,25,1,44,2,153,High
10148,1037,629,9,15,1,78,3,136,High
10149,1394,799,6,8,1,51,3,136,High
10150,1156,731,3,12,5,77,3,187,High
10151,935,612,9,27,1,91,3,102,High
10152,1377,731,6,10,1,42,3,187,High
10153,952,544,1,10,2,90,2,136,High
10154,748,476,6,14,1,82,2,85,High
10155,901,493,5,27,1,70,2,136,High
10156,986,629,29,49,2,86,3,102,High
10157,1258,663,11,25,2,74,3,102,High
10158,1241,833,15,36,2,96,3,136,High
10159,595,340,3,3,5,85,1,153,High
10160,1428,782,6,17,4,38,2,204,High
10161,1343,748,11,14,1,47,3,204,High
10162,986,544,1,3,1,57,2,170,High
10163,969,561,19,39,1,67,2,170,High
10164,1071,714,32,47,1,80,3,119,High
10165,527,357,21,40,5,87,1,85,High
10166,1275,680,7,7,6,33,2,255,High
10167,1071,561,2,3,1,43,2,204,High
10168,1326,748,11,30,6,45,3,187,High
10169,1224,714,10,34,5,72,3,153,High
10170,612,374,1,2,5,88,2,119,High
10171,850,476,27,35,1,66,2,136,High
10172,1428,884,3,21,1,48,3,187,High
10173,1241,714,14,21,1,55,3,170,High
10174,1462,799,2,29,1,36,3,170,High
10175,1275,748,11,39,1,66,3,170,High
10176,969,731,26,33,1,80,3,85,High
10177,1088,782,1,1,1,72,4,102,High
10178,1309,799,20,30,2,115,3,85,High
10179,2346,1190,3,13,4,39,3,306,High
10180,697,340,3,22,1,65,1,136,High
10181,1020,578,33,42,1,48,2,221,High
10182,1088,748,12,24,5,82,3,153,High
10183,986,578,21,36,1,72,3,119,High
10184,1003,476,6,6,2,62,2,153,High
10185,1088,663,25,38,1,75,3,136,High
10186,1224,629,6,10,5,51,2,187,High
10187,1190,833,2,7,1,82,4,102,High
10188,1156,578,25,45,4,42,2,238,High
10189,1581,986,14,21,2,110,3,187,High
10190,1292,782,20,24,6,44,3,153,High
10191,1224,1224,19,53,1,36,2,17,High
10192,1224,748,10,18,1,67,3,170,High
10193,1309,612,19,28,6,41,2,187,High
10194,1088,646,11,50,1,63,3,136,High
10195,1292,799,4,56,1,51,3,170,High
10196,1241,833,15,18,2,95,3,136,High
10197,901,629,3,11,2,79,3,85,High
10198,1105,748,2,29,1,81,3,119,High
10199,1054,646,14,54,2,122,3,85,High
10200,884,510,11,51,1,64,2,136,High
10201,1309,731,29,49,1,34,2,17,High
10202,833,629,19,38,4,38,1,17,High
10203,1275,765,1,31,1,53,3,170,High
10204,1989,1989,8,39,1,36,3,17,High
10205,1088,765,1,3,1,74,3,102,High
10206,765,17,21,43,1,35,1,17,High
10207,1326,1309,15,53,1,34,3,17,High
10208,595,323,31,37,5,80,1,153,High
10209,782,476,9,17,1,83,2,85,High
10210,663,323,7,13,1,47,1,187,High
10211,1734,1020,13,44,6,42,3,238,High
10212,1003,714,9,52,1,78,3,85,High
10213,901,510,18,26,1,68,2,136,High
10214,663,391,37,56,5,82,2,102,High
10215,2244,1275,47,51,4,54,3,221,High
10216,918,544,26,34,1,53,2,153,High
10217,1462,884,12,22,2,96,3,119,High
10218,918,544,32,34,1,54,2,153,High
10219,1071,731,40,54,1,79,4,85,High
10220,1190,1139,16,16,4,48,2,153,High
10221,1343,748,22,22,1,47,3,204,High
10222,1309,765,26,41,1,55,3,170,High
10223,646,323,13,48,1,51,1,136,High
10224,1326,782,6,14,2,81,3,136,High
10225,748,476,6,45,1,82,2,102,High
10226,901,544,8,35,1,73,2,153,High
10227,1496,833,7,51,1,52,3,187,High
10228,1071,782,8,17,1,79,4,85,High
10229,1139,731,37,53,1,72,3,136,High
10230,1649,850,1,1,1,34,3,17,High
10231,952,935,39,41,1,34,2,17,High
10232,986,646,11,31,1,79,3,85,High
10233,1224,731,40,51,1,40,3,153,High
10234,1275,765,16,39,1,66,3,153,High
10235,901,544,15,20,1,52,2,153,High
10236,1105,748,10,51,5,83,3,153,High
10237,935,340,20,30,1,51,1,204,High
10238,2091,2091,45,57,4,38,4,17,High
10239,1258,765,22,42,1,67,3,170,High
10240,1292,697,1,1,1,63,3,136,High
10241,1275,748,18,23,1,52,3,170,High
10242,1615,1224,6,16,2,93,4,136,High
10243,782,493,16,22,1,78,2,85,High
10244,1292,799,37,37,1,49,3,170,High
10245,1377,782,13,42,1,54,3,136,High
10246,884,476,30,32,1,41,2,119,High
10247,1666,867,12,50,1,44,3,204,High
10248,935,493,25,53,1,45,2,170,High
10249,1139,612,22,40,2,88,3,221,High
10250,1207,731,21,54,1,69,3,153,High
10251,1020,748,4,14,1,82,3,85,High
10252,1054,629,21,47,2,133,2,119,High
10253,2635,1717,23,47,2,144,5,204,High
10254,1377,799,12,25,1,54,3,136,High
10255,986,612,1,4,2,90,2,153,High
10256,1258,629,19,34,1,45,2,187,High
10257,1139,731,1,10,2,122,3,136,High
10258,2125,1139,30,55,2,60,4,153,High
10259,629,323,9,13,5,69,1,153,High
10260,1275,782,15,48,1,51,3,170,High
10261,1020,748,1,6,1,82,3,102,High
10262,816,510,16,32,1,76,2,102,High
10263,1326,850,3,17,2,93,3,136,High
10264,1088,697,5,19,2,85,3,119,High
10265,1224,782,31,40,1,74,3,136,High
10266,1224,714,19,25,1,55,3,170,High
10267,918,544,8,44,1,63,2,153,High
10268,901,510,6,38,1,65,2,136,High
10269,969,561,12,14,2,91,3,119,High
10270,918,544,35,47,1,70,2,153,High
10271,1003,986,32,40,1,66,2,170,High
10272,1530,884,11,12,4,45,3,17,High
10273,884,357,4,18,1,71,2,136,High
10274,731,731,17,28,4,36,1,17,High
10275,714,493,3,34,2,90,2,85,High
10276,2992,1836,33,55,4,37,3,476,High
10277,901,476,5,6,1,82,3,102,High
10278,1292,765,9,45,1,68,3,170,High
